title,artist,genres,popularity,danceability,energy,tempo,valence,instrumentalness,acousticness,track_id,artist_id,Primary genre,final genre
Rearview,Brenn!,singer-songwriter pop,56,0.461,0.661,173.968,0.392,0.0278,0.516,62WbDgGyCki73Ec2Reuvze,74slMAMk8L6oMf6OhNyZ8Q,singer-songwriter pop,Pop
House Song,Searows,indie pop; modern indie folk,44,0.293,0.131,78.885,0.123,0.14,0.886,1kr0XkYcWe2HTuCFN3BuGA,0nugNBwdWaptgIAsEtx1It,indie pop,Pop
willow,Taylor Swift,pop,66,0.392,0.574,81.112,0.529,0.00179,0.833,2gVhfX2Gy1T9kDuS9azrF7,06HL4z0CvFAxyc27GXpf02,pop,Pop
Velvet Ring - 2023 Remaster,Big Thief,art pop; brooklyn indie; chamber pop; countrygaze; indie pop; indie rock; pov: indie; small room,74,0.318,0.401,138.528,0.277,0.00564,0.436,3oBNQdDbNrs8wQbcZ3BXwP,5QdyldG4Fl4TPiOIeMNpBZ,art pop,Pop
When the Night is Over,Lord Huron,indie folk; stomp and holler,58,0.686,0.413,95.989,0.595,0.115,0.103,4FE9SgxcOoCNuGnaaU8TXz,6ltzsmQQbmdoHHbLZ4ZN25,indie folk,Other
Alaska,Caiola,indie folk; modern indie folk,2,0.462,0.417,101.017,0.35,0.00352,0.86,5HTHYYmcoqh1FrAhchKeSF,2wtnLqsyJndM1rASXsxltV,indie folk,Other
Golden (Acoustic),Becca Mancari,nashville indie; nashville singer-songwriter,45,0.359,0.17,137.062,0.178,0.000238,0.91,3tsrOkDmaJg60XJMkEmYpp,5n9jfCRA7AFY1JfYc5ZYK5,nashville indie,Alternative/Indie
A Lot More Free,Max McNown,unknown,75,0.469,0.279,142.946,0.314,4.05e-05,0.198,3i86MS9vF1VCf0h2IEpKWY,340PS4ZcZ4UCBgyrXzEjcp,unknown,Other
Rattlesnake,Jack Van Cleaf,unknown,2,0.559,0.421,78.474,0.292,0.00451,0.49,7rNXmIrtLHJkGtobg9Anjj,7nW46aJfNHxK9Y3M5Dhadk,unknown,Other
Lady May,Tyler Childers,kentucky indie; kentucky roots; outlaw country,73,0.539,0.16,81.446,0.322,0.000268,0.881,3t5OV1asJHmOlf23T08CLv,13ZEDW6vyBF12HYcZRr4EV,kentucky indie,Alternative/Indie
Perfect Picture,Soll,unknown,42,0.546,0.436,95.049,0.45,3.81e-05,0.745,7HoZzoVMVi3Y6CpqMG3REN,1YubAuqQvdqZ42SZpBPii1,unknown,Other
I Wish I Was,The Avett Brothers,indie folk; new americana; north carolina indie; north carolina roots; progressive bluegrass; stomp and holler,52,0.491,0.299,109.329,0.265,0.0,0.806,1nMlHxWuPc5P9Y5nGvenlj,196lKsA13K3keVXMDFK66q,indie folk,Other
i am not who i was,Chance Peña,singer-songwriter pop,73,0.697,0.22,129.966,0.194,0.0,0.703,5uu2OCGGrTRS1sIvlMgKwe,4lhUHpVOXmkEBGGHV71QCh,singer-songwriter pop,Pop
In a Sky of Blue,Cujo Moon,modern indie folk,41,0.679,0.373,109.085,0.185,0.0175,0.823,67XYhgwI3x7nthvOFBKCmh,28PfPnmxT8rQJiLEByR81N,modern indie folk,Other
"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",James Vincent McMorrow,chamber pop; indie folk; irish singer-songwriter; stomp and holler,2,0.545,0.181,113.221,0.16,0.0035,0.872,77mT8LF6gDOLZNOjUhmwfV,7FDlvgcodNfC0IBdWevl4u,chamber pop,Other
Everything Is Made to Last,Ciaran Lavery,british singer-songwriter; irish singer-songwriter,41,0.484,0.763,75.698,0.685,0.238,0.642,7JX1pBVf5bdvaMkaLbpkds,7zOuMHqRJ6YOMnCGpLfuTU,british singer-songwriter,Other
Awake My Soul,Mumford & Sons,modern folk rock; modern rock; neo mellow; stomp and holler; uk americana,0,0.351,0.465,123.75,0.224,0.0188,0.0481,3khbaRkdMXpwxd6Ege88gj,3gd8FJtBJtkRxdfbTu19U2,modern folk rock,Rock
Pick and Choose,Daniel Nunnelee,nashville singer-songwriter,42,0.466,0.418,66.759,0.19,0.0,0.182,4qpy5SAHylvWgEPQVV4Crn,0rNsySWLw0GRzrj2Kh6jBs,nashville singer-songwriter,Other
yeti,Paris Paloma,singer-songwriter pop,54,0.559,0.384,138.786,0.239,0.00223,0.799,3J2YEcRHVwnvaGNfFuKA7T,2EXpthNgSeTDeX8nGwxppp,singer-songwriter pop,Pop
Green Eyes,Andrea von Kampen,pop folk,42,0.56,0.253,124.075,0.184,0.000423,0.668,6tAuLWhOlhqPwrRoV2RPEQ,6ps9u0MZquDDBReh8XuBeY,pop folk,Other
Where's My Love,SYML,modern indie pop,79,0.604,0.36,103.985,0.37,0.0343,0.868,1B62o4CbdL9ckGvwsz2cgn,6AyATGg7mDgBlZ4N5uNog0,modern indie pop,Alternative/Indie
Cairngorms,Sarah Julia,unknown,46,0.579,0.321,71.852,0.44,0.00109,0.568,2d5gLLZEhhkwKpFR5akW0F,2qVi7G7OjgVXyl9zxabzTQ,unknown,Other
Poor Madeline (feat. Searows) - Alt. Version,Daffo,nyc indie rock,47,0.26,0.232,81.109,0.104,0.000312,0.877,31fPQdP67POXOWRFjuvoql,0RsNTNwQqjREcl3VG81prp,nyc indie rock,Other
Dark Sun,h. pruz,unknown,41,0.572,0.438,139.735,0.247,0.157,0.786,6pEFtZr5Y3CxGsG6XyWhLW,3WWEKLW1zn4gtBSljQ8HQN,unknown,Other
Slow Dance,Clairo,bedroom pop; indie pop; pov: indie,67,0.727,0.534,84.007,0.598,0.0186,0.72,2qmmnbJ9JR3f7vofbyje5r,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,Pop
The Sorcerer,Twain,alternative americana; virginia indie,0,0.545,0.253,125.208,0.239,0.000127,0.713,0dFYVG6015Jgs8mEIy4qrF,2tMcnRGaCtfz1ZyTBgHjmW,alternative americana,Other
Vagabond,Caamp,indie folk; stomp and holler,0,0.571,0.399,141.922,0.611,0.0146,0.766,3HAgxyWGeJtIVabS2mTREt,0wyMPXGfOuQzNR54ujR9Ix,indie folk,Other
Smoke Signals,Phoebe Bridgers,indie pop; la indie; pov: indie,60,0.265,0.237,87.912,0.19,0.000267,0.945,5w52BJAqGkV1ewaCVLmjhi,1r1uxoy19fzMxunt3ONAkG,indie pop,Pop
Center of Gravity,The Brazen Youth,connecticut indie,0,0.521,0.33,130.484,0.315,0.000242,0.265,6kqsNp22xUmUyfsaUt7VpB,7tnIA4ww5dwoyENYz4GM5T,connecticut indie,Other
Manifest,Andrew Bird,baroque pop; chamber pop; chicago indie; indie rock; melancholia; stomp and holler,50,0.631,0.619,100.258,0.417,0.0,0.321,7oChm7YC5PS1NvEkRCgswG,4uSftVc3FPWe6RJuMZNEe9,baroque pop,Other
Tiger Striped Sky,Roo Panes,british singer-songwriter; indie anthem-folk; indie folk; stomp and holler,56,0.473,0.317,139.899,0.132,0.0124,0.944,4C2aiAVTTVyZbCQZst5Xu1,0XHM5ZNJDU8e4CfbWMeSzC,british singer-songwriter,Other
Jersey Giant,Josiah and the Bonnevilles,modern folk rock; stomp and holler,38,0.478,0.498,96.018,0.378,0.0,0.516,0Mq6UjfEgvHkNDv6DPow94,3FMcVBx2TMq2f5gEPcUieC,modern folk rock,Rock
Space And Time,S.G. Goodman,kentucky roots,48,0.34,0.372,175.454,0.355,4.54e-06,0.656,4sYhsIGQV2DRzYuTIBSoFN,7hzn6FoCsEaUNPnPn7TJWd,kentucky roots,Other
"Portland, Maine",Donovan Woods,canadian singer-songwriter; indie folk,33,0.606,0.349,80.071,0.156,0.306,0.764,12niARgkwxGsklcEwh6GlG,4SOtk3HtPYKqxnVuxNBMti,canadian singer-songwriter,Other
Poison & Wine,The Civil Wars,acoustic pop; indie folk; neo mellow; new americana; stomp and holler,53,0.285,0.186,153.85,0.203,6.71e-05,0.756,4BFudy2Zbryi9a1KFad66B,6J7rw7NELJUCThPbAfyLIE,acoustic pop,Pop
Hold My Name,Ocie Elliott,indie folk; modern indie folk; victoria bc indie,48,0.322,0.226,169.567,0.212,0.144,0.902,4HMzLKeycLwJuJba2IAOeP,5jbk18C7YXRcEZxUWPJCyT,indie folk,Other
Real Estate,Adam Melchor,indie pop; modern indie folk; new jersey indie,51,0.495,0.284,80.027,0.187,0.00819,0.953,2VvTMIXG760UiG9OSiFt9j,54tv11ndFfiqXiR03PwdlB,indie pop,Pop
The Woods - Acoustic,Hollow Coves,indie anthem-folk; indie folk; modern indie folk,0,0.568,0.558,104.991,0.287,0.000331,0.724,6uaIMhUZXMuT2Zz0vxrFiR,7IAFAOtc9kTYNTizhLSWM6,indie anthem-folk,Other
henna tattoo,Field Medic,small room,43,0.683,0.844,92.58,0.6,0.736,0.573,7rIHxFXrmVnl8OJxOtut6A,4wMfqR1EZagrSlYndItxGQ,small room,Other
Northern Sky,Nick Drake,british folk; folk; melancholia; singer-songwriter,6,0.53,0.264,90.048,0.489,0.694,0.552,3EtIraJEHVSbBvLw5msioH,5c3GLXai8YOMid29ZEuR9y,british folk,Other
Wolves,Maggie Rogers,indie pop,43,0.299,0.38,73.873,0.257,2.53e-05,0.77,6lxpYkleuqypeBPl7ji3ov,4NZvixzsSefsNiIqXn0NDe,indie pop,Pop
For Once In My Life,Stevie Wonder,motown; soul,72,0.524,0.519,110.121,0.847,0.0,0.195,4kP69y3GKHi9tXckfgp4bK,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Ain't No Mountain High Enough,Marvin Gaye,classic soul; motown; neo soul; northern soul; quiet storm; soul,0,0.663,0.6,129.991,0.8,0.0,0.43,1LeWIs2hP2r5yOQnVuYoI5,3koiLjNrgRTNbOwViDipeA,classic soul,R&B
This Will Be (An Everlasting Love) - 2003 Remaster,Natalie Cole,adult standards; disco; quiet storm; soft rock; soul; vocal jazz,55,0.682,0.605,125.96,0.914,0.00326,0.185,241RmK77gecJ1y7jOoQ5lu,5tTsrGPwQRWUsHR2Xf7Ke9,adult standards,Pop
(What A) Wonderful World,Sam Cooke,classic soul; soul; vocal jazz,61,0.691,0.507,128.518,0.885,0.0,0.627,2g2GkH3vZHk4lWzBjgQ6nY,6hnWRPzGGKiapVX1UCdEAC,classic soul,R&B
You Can Get It If You Really Want,Jimmy Cliff,reggae; roots reggae,60,0.895,0.571,128.171,0.933,0.0,0.208,1Pao4DTLMB4gJPTnqmLgSQ,3rJ3m1tM6vUgiWLjfV8sRf,reggae,Reggae
My Girl,The Temptations,classic soul; disco; memphis soul; motown; soul,0,0.579,0.419,104.564,0.673,0.0,0.625,6jWkZvd1URGktyTTwcpPpB,3RwQ26hR2tJtA8F9p2n7jG,classic soul,R&B
Land of 1000 Dances,Wilson Pickett,classic soul; memphis soul; soul; southern soul,61,0.618,0.588,86.903,0.768,0.0266,0.0128,76ICmoJ4PcoMWoooaTxnQs,0N5PyKJzS3M1XNlaCL7bbE,classic soul,R&B
Sunny,Bobby Hebb,northern soul,67,0.714,0.338,128.385,0.667,0.00644,0.93,4vju55Ag7apDL2CfotuE7Q,2uNpV18izVIP7DNusoWbT5,northern soul,Other
I Get The Sweetest Feeling,Jackie Wilson,chicago soul; classic soul; quiet storm; rock-and-roll; soul,51,0.684,0.482,123.532,0.749,0.000351,0.778,7F1eoVZd2ySSJ70iP3PN1m,4VnomLtKTm9Ahe1tZfmZju,chicago soul,Other
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,classic soul; motown; soul; southern soul,48,0.611,0.645,125.156,0.748,0.0,0.724,5Rb211KhnOhLLXPpt8awxU,1rHh0AI30JhKrbzKIFjFNd,classic soul,R&B
You Can't Hurry Love,The Supremes,adult standards; classic girl group; classic soul; disco; motown; soul,0,0.617,0.81,97.389,0.65,0.0,0.762,69Qa7czzqraPWZgxpQN405,57bUPid8xztkieZfS7OlEV,adult standards,Pop
My Guy,Mary Wells,classic soul; motown; soul; southern soul,62,0.691,0.581,126.615,0.91,4.62e-05,0.557,4591VqUIXysNlmI5NcAIUd,1cjZk1xXn3YCToNg3uJpA7,classic soul,R&B
In the Midnight Hour,Wilson Pickett,classic soul; memphis soul; soul; southern soul,59,0.75,0.444,111.919,0.849,3.69e-06,0.12,4NRQwaks9r58tTDvr4iEyv,0N5PyKJzS3M1XNlaCL7bbE,classic soul,R&B
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,classic soul; disco; motown; quiet storm; soul,74,0.667,0.599,127.935,0.971,0.0,0.245,6b6IMqP565TbtFFZg9iFf3,7fIvjotigTGWqjIz6EP1i4,classic soul,R&B
You Are The Sunshine Of My Life,Stevie Wonder,motown; soul,65,0.519,0.46,132.082,0.675,5.97e-05,0.823,0n2pjCIMKwHSXoYfEbYMfX,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Move on Up - Single Edit,Curtis Mayfield,chicago soul; classic soul; funk; soul,60,0.538,0.969,138.652,0.928,0.00154,0.417,0MHXrqn909p0LRTPsNsGEi,2AV6XDIs32ofIJhkkDevjm,chicago soul,Other
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,motown; soul,21,0.675,0.597,108.875,0.828,0.0,0.0534,2eF8pWbiivYsYRpbntYsnc,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Please Mr. Postman - Single Version / Mono,The Marvelettes,classic girl group; classic soul; motown; soul; southern soul,63,0.785,0.776,121.505,0.967,0.0,0.729,6jX5mso4x00c1EiNMrTU9U,0MponVSpW81oLvJZ53vYZH,classic girl group,Other
Rescue Me,Fontella Bass,chicago soul; classic soul; rhythm and blues; soul,62,0.678,0.544,122.735,0.963,9.62e-06,0.668,1GY8zOFi8rC39xXnD0tKO8,6k3YMXJ1MJLgUEAlSPC6hA,chicago soul,Other
Soul Man,Sam & Dave,classic soul; memphis soul; soul; southern soul,63,0.79,0.41,112.345,0.815,0.00314,0.263,4eGHlplaq1ME8oetnTuFFf,2BVYdY4PyfCF9z4NrkhEB2,classic soul,R&B
The Rubberband Man,The Spinners,classic soul; disco; funk; motown; philly soul; quiet storm; soul; southern soul,59,0.801,0.446,97.894,0.924,0.038,0.74,13Mzsb8VzRSZ5w3pM48cn6,5fbhwqYYh4YwUoEs582mq5,classic soul,R&B
Your Song,Billy Paul,classic soul; disco; philly soul; soul,0,0.506,0.744,131.165,0.714,0.0,0.447,35Rz0iAqsz7HASZISPGdhq,187xgSpsFH8mMbAcoCW0zE,classic soul,R&B
Mr. Big Stuff,Jean Knight,new orleans soul; southern soul,62,0.886,0.491,93.236,0.971,2.46e-06,0.29,2Bls0igCm79XQQ95IoUbhq,2Tk0pWxTuQgnE5nsUexrLr,new orleans soul,Other
Sweet Soul Music,Arthur Conley,southern soul,0,0.59,0.659,80.201,0.965,6.56e-06,0.104,0pvA063uNyGQFp7DNtmk0P,10TSIJnyUcowWhpjj59gHB,southern soul,Other
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,classic soul; funk; motown; quiet storm; soul,62,0.632,0.59,130.287,0.953,0.0,0.346,5c33j1xFVOL4G24zxYhssB,53QzNeFpzAaXYnrDBbDrIp,classic soul,R&B
Knock on Wood,Eddie Floyd,memphis soul; soul; southern soul,57,0.864,0.346,105.164,0.964,0.00521,0.277,3YJx77Xx8JSwEoxqrkQO5c,6Bfy6QzadCXS92y0T8dDZF,memphis soul,Other
Baby I Need Your Loving,Four Tops,classic soul; disco; motown; quiet storm; soul,60,0.632,0.686,121.414,0.65,0.0,0.437,3aCbwWCYCT3MJjZeUnlcp4,7fIvjotigTGWqjIz6EP1i4,classic soul,R&B
Dancing In The Street,Martha Reeves & The Vandellas,classic girl group; classic soul; motown; soul; southern soul,62,0.556,0.57,126.01,0.304,0.000526,0.0118,6rLqjzGV5VMLDWEnuUqi8q,1Pe5hlKMCTULjosqZ6KanP,classic girl group,Other
Uptight (Everything's Alright),Stevie Wonder,motown; soul,5,0.61,0.653,133.403,0.833,0.0,0.0287,5q5q7yDHiVkBnaivsda4TN,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Wake up Everybody (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,classic soul; disco; funk; philly soul; quiet storm; soul; southern soul,0,0.497,0.545,97.011,0.644,0.0,0.155,763jJ8T1utfvNqz1WRDzx4,438JBZR1AR0l04AzcYW9gy,classic soul,R&B
Heaven Must Have Sent You - Mono Single,The Elgins,classic soul; motown; rhythm and blues; southern soul,48,0.618,0.691,139.817,0.663,4.83e-06,0.141,2j24h8ZvzouJRg2HzHvRH4,0CMVsLgjlp9Tk02TikMAQK,classic soul,R&B
(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,classic girl group; classic soul; motown; soul; southern soul,57,0.514,0.624,166.726,0.755,0.00517,0.513,3VgrSJEKBRT3xmwzpaxxEF,1Pe5hlKMCTULjosqZ6KanP,classic girl group,Other
I Second That Emotion,Smokey Robinson & The Miracles,classic soul; motown; quiet storm; soul,55,0.711,0.663,96.812,0.896,1.2e-06,0.26,6Hd8mrDwBQ8rLo70FwFG5C,6TKOZZDd5uV5KnyC5G4MUt,classic soul,R&B
It Takes Two,Marvin Gaye,classic soul; motown; neo soul; northern soul; quiet storm; soul,55,0.523,0.48,151.4,0.81,0.0,0.214,0UERoCKd24PKovd4BwRzBQ,3koiLjNrgRTNbOwViDipeA,classic soul,R&B
Baby Love,The Supremes,adult standards; classic girl group; classic soul; disco; motown; soul,67,0.595,0.643,135.633,0.731,0.0,0.757,5uES1C2NgkdrNHiCwf9jRr,57bUPid8xztkieZfS7OlEV,adult standards,Pop
Hard to Handle,Otis Redding,classic soul; memphis soul; soul; soul blues; southern soul; vocal jazz,65,0.666,0.55,95.552,0.961,1.84e-06,0.573,7FXuCkl1kfxwS5icDjTwbM,60df5JBRRPcnSpsIMxxwQm,classic soul,R&B
Twistin' the Night Away,Sam Cooke,classic soul; soul; vocal jazz,59,0.458,0.801,160.547,0.93,0.0,0.691,7FS541dJh3iQAEXEZoDhE6,6hnWRPzGGKiapVX1UCdEAC,classic soul,R&B
I'll Take You There,The Staple Singers,chicago soul; classic soul; memphis soul; soul; southern soul,63,0.846,0.595,101.632,0.78,1.96e-06,0.0904,5YLnfy7R2kueN0BRPkjiEG,7xGGqA85UIWX1GoTVM4itC,chicago soul,Other
"River Deep, Mountain High - Single Version",Four Tops,classic soul; disco; motown; quiet storm; soul,38,0.522,0.914,145.373,0.825,0.00192,0.0642,3nGmgNJ0PMJWveyrCB8oW2,7fIvjotigTGWqjIz6EP1i4,classic soul,R&B
Build Me Up Buttercup,The Foundations,bubblegum pop,1,0.564,0.555,67.082,0.882,0.0,0.242,4eGlvsFXmFqdJrVXe9FbgD,4GITZM5LCR2KcdlgEOrNLD,bubblegum pop,Other
Something's Got A Hold On Me,Etta James,jazz blues; soul; soul blues; torch song; vocal jazz,66,0.469,0.584,151.394,0.649,0.0,0.785,6EAlFsajDK1PVgfhdJbS5Y,0iOVhN3tnSvgDbcg25JoJb,jazz blues,Other
Dance to the Music,Sly & The Family Stone,classic soul; funk; funk rock; p funk; psychedelic soul; soul; southern soul,54,0.703,0.529,128.059,0.772,0.00057,0.0168,1MQWtVcs0PKsY4PA6ZvLiy,5m8H6zSadhu1j9Yi04VLqD,classic soul,R&B
raining for hours,ame,unknown,80,0.231,0.976,96.552,0.00672,0.987,0.152,3L1JHXiqNOJ57w3n2R3HyU,7htQnykNfk2Bu39bSw7owz,unknown,Other
Gentle Drizzle Symphony: Relaxation in Rain,24H Rain Sounds,rain,66,0.209,0.978,105.605,0.00821,0.978,0.126,5D75c8hGPji05dzFzY0dPQ,3Gx6UNiTUubJFQzUyUjKQW,rain,Other
Zzyzx Rd Rain,Visceral Rain,unknown,63,0.236,0.999,74.555,1e-05,0.944,0.266,1LZfWl6kUv9P9zECqMGwdI,0iXGgjkn97AolhD6yR3FbO,unknown,Other
Rainfall Oasis: Journey to Serenity,Sky Fall SF,rain,65,0.164,0.945,104.459,0.0193,0.993,0.0887,3yA4BEbG49OFuPHjrR4tbA,5ZYniVpbDvHg0ywuRU8Wb7,rain,Other
Farifax Rain,Flows of Sleep,rain,66,0.104,0.479,89.164,0.0133,0.993,0.127,5xhJMhyDHNzFS2FCDSQTp7,1MAazf048soVcELWMYehho,rain,Other
Queensland Rain Rhythms,NATURE,unknown,46,0.0879,0.998,86.145,1e-05,0.531,0.807,2eKXZLG6SdlCv3kZfv0QTv,1clB4n7uMUiSx5ZZ0FQoM1,unknown,Other
lluvia en primavera,Weather Modifier,unknown,62,0.129,0.994,86.029,1e-05,0.99,0.125,4ujOEBxinLxnnpGC0XAmQ6,3K7OgYrxkpevhaJugrGYSN,unknown,Other
Jungle Showers,Akvavit,rain; white noise,61,0.117,0.995,59.035,1e-05,0.995,0.13,75LcH81GTi2s6QDM4PdCZ0,3vvY6bfFNRymVmylw2vfGy,rain,Other
Rain Sounds In Los Llanos,NATURE,unknown,45,0.161,0.98,128.165,1e-05,0.981,0.222,2i2XQP37gZCAi0DveWyGcD,1clB4n7uMUiSx5ZZ0FQoM1,unknown,Other
Rainy Mood,Sleepy Mood,rain,69,0.133,0.99,86.543,0.00689,0.98,0.675,5jyrtNJBcaFkNyS4yPixkI,3HkwYBXLxmRKfWOkaknVQ7,rain,Other
Soda Springs Showers,Visceral Rain,unknown,58,0.273,0.996,117.144,1e-05,0.935,0.442,0hI8luf5FOzwTtVHatPCTx,0iXGgjkn97AolhD6yR3FbO,unknown,Other
Victoria Thunder Beats,NATURE,unknown,46,0.132,0.832,100.701,0.00672,0.969,0.0958,7kFIuXeScsfDtx1rUG6dZE,1clB4n7uMUiSx5ZZ0FQoM1,unknown,Other
Still Summer Night (LP 200hz Green Noise),LBE Nature Recordings,color noise; ocean; rain,59,0.195,0.999,118.061,1e-05,0.972,0.913,5IcMpybdfdZ4gCJjaMj0Sl,2rujgIBrLOHJ64leeafdmz,color noise,Other
Raindrop Rendezvous: Blissful Rainfall Recording,Regendans,rain,57,0.161,0.984,129.167,0.00381,0.396,0.179,22bJx6rKFTjQvxhzlLPmWN,1E2RM3DEqGzR4ZX6cyHVY3,rain,Other
Pluie de méditation,Pluie Nordique,unknown,59,0.0831,0.802,85.704,0.0136,0.97,0.00279,2xTDWzorGRobOMv3F4nZeB,0pSvf8KPXzT4Ewktiqt0zF,unknown,Other
Dreamy Rain,Rainded,rain,68,0.182,0.86,80.904,0.0129,0.992,0.121,0oSU0oQ4xp3H6sMh1In9W8,0fHeyixPnac66k5oBPclVW,rain,Other
Lavender Horizon - Rain,Seeking Balance,color noise,57,0.185,0.94,86.002,1e-05,0.711,0.958,27sN7uMS7eRe9C0UTr1qQD,2fVulWueuvC49fDnLuzX6C,color noise,Other
Soothing Rain in Washington,NATURE,unknown,43,0.124,0.28,70.306,0.0966,6.84e-06,1.05e-05,6dtWs6eQdtO97saoe1iRz5,1clB4n7uMUiSx5ZZ0FQoM1,unknown,Other
Everglades National Park Rain,Wetland Adventures,unknown,58,0.127,0.976,90.834,0.00729,0.713,0.373,2uWVKNDjlCLxolafT4Ekyf,01myJOKWFORKHtMxNWPib5,unknown,Other
Monsoon,Sofia Rain,unknown,61,0.101,0.713,82.756,0.0292,0.969,0.141,0bEOey9OHVNI8MfEc2328F,4VfldWr0PMJDucnvdPESqm,unknown,Other
Prado la Paz,Temporada,unknown,57,0.392,1.0,109.13,0.000759,0.958,0.839,34o6NtWfKIR45JAIdh1sr1,22rf1VlDhMhNYo8ppftNLR,unknown,Other
Rain Sounds are for Sleeping,Rain is my Life,rain,59,0.116,0.986,149.323,1e-05,0.333,0.507,0VIhxk3yhwg9y7PdknwQlk,1TnTnEuSNAIMiqXv2GdVbh,rain,Other
Always Raining,Tono,rain,66,0.181,0.977,91.691,0.0141,0.885,0.13,0WpKvgOUCpKowejZgeO5W0,4TBU1LUldUubb3RaqmLLN7,rain,Other
Steady Soft Rain - Fade,Turquoise Turmoil,white noise,59,0.166,0.869,117.888,1e-05,0.719,0.933,2KzY9G2grpQdNs82FKrpE2,5W19VR9TpHPvtmH3lfR6vt,white noise,Other
Rain Factory,Relaxing Sound Factory,unknown,58,0.161,0.713,86.029,1e-05,0.987,0.218,5TTFKNWZNesToIjWK1taw9,744wQ0o4KyJ3Ou29aXIygo,unknown,Other
Lotus Rain,Adio,rain,67,0.181,0.864,92.092,0.00739,0.983,0.188,0cYf8BBWyP83Q6uxqjkSel,1u9z4r9MRMjVc4t2bI2z4W,rain,Other
Quiet Clouds (Rain),Nature Vibrations,rain,56,0.0892,1.0,87.898,1e-05,0.771,0.994,6mRD8NhzaNFuM8yl98tZWI,0l3CplnniDfzLGdeOJlF95,rain,Other
Altostratus,Hydrometry,rain,55,0.154,0.72,108.832,1e-05,0.957,0.655,1cy8xrjUjonN2wplWc2rK9,6zyjNEfUOGjqpWNy4ZXt5Z,rain,Other
Hailing Hummidity,Rain Rec.,rain,60,0.101,0.946,80.745,0.0219,0.981,0.00573,07uamJXxvjKfV5N8Y28oUF,0EUOUMWVFwBTkjzcJrgQJQ,rain,Other
Rain On The Cobblestone,Royal Rain,rain,64,0.113,0.947,95.604,1e-05,0.916,0.444,5jCwTeQv8DXJzsMmzv0qYi,2C32BFATM0fyN4FFTl3fHe,rain,Other
Umbrella Sleep,April Shower,rain,57,0.108,0.999,93.241,1e-05,0.986,0.639,2A6PDYKWBiolkWhNPUXS6i,2cwPMVEFK3JRfFmbStXoMD,rain,Other
Rain of Light,Bioacoustics,unknown,57,0.186,0.996,127.29,1e-05,0.961,0.718,4GO7tO4L0AejyFC4EThQLK,3SrtzVz0yqFXRzvx1DE8Dg,unknown,Other
Я люблю дождь,Небесный душ,unknown,55,0.16,0.95,131.336,0.00901,0.998,0.128,3yVuB24d8sop47Wyfeu1yQ,4SknsbXfiBH4PJxTZymwjv,unknown,Other
Raining Me Softly,Epiphonema,rain,61,0.237,0.512,70.243,0.00328,0.323,0.119,4CTDJG3F26MUJEwnJ2fhJh,7zVXfjqG8yM5gVp8WLab5s,rain,Other
Comforting Rain on the Pavement,In Natura,rain,57,0.165,0.952,126.927,1e-05,0.997,0.137,4syPt1U8aSe08e6X7fJ100,0g2QtLAW2w9KQV66KkwOu7,rain,Other
rain in stavanger,pluvia,environmental; rain,63,0.0912,0.995,88.135,0.000331,0.991,0.144,1WUv66of1uUlVaDl7C9tt7,2L0WmgzvOHv3xAbc3NY3K6,environmental,Other
On This Rainy Night,lumen,rain,61,0.0872,0.999,85.736,1e-05,0.991,0.125,6sXo2YImpCkfEH9XIOzc6X,6wtLDIGKKFNj1SgEJgkfVu,rain,Other
Tea Time,Rainy Windows,rain,61,0.168,1.0,116.495,1e-05,0.98,0.139,6JWOqDfH29aU6BEQcNwjuz,32EhyFcKSpZ2akw9gwrnWo,rain,Other
Falling Asleep (Rain),Liquid Planet Recordings,rain,56,0.24,0.999,60.968,1e-05,0.965,0.861,7aUgXN9QhXUKZYQwqRaeCS,6jdXzmcf0crcLQOkn58oLQ,rain,Other
Rain In Swedish Forest,Rain Inc,rain,58,0.18,0.988,83.473,1e-05,0.974,0.673,1aRixyBLiOkyVDMoP3Va6l,39xSFVoeHPX87DYQWe6z3y,rain,Other
slumber drops,"oh, the joy.",sleep,0,0.0995,0.962,80.549,1e-05,0.978,0.126,1xACGnZObG7WtwWDCGgyzI,6kqOxJqJ4r4cIlbYR4GbP4,sleep,Other
Eye Of The Storm,Thunder In Paradise,rain,63,0.164,1.0,126.844,1e-05,0.49,0.213,6pxSZmtSm4GygcOKcxkV5D,2oWN3OXJUk1mh7CAhkJeqX,rain,Other
Rainfall Retreat: Zen in Your Ears,Lush Rain Creators,unknown,55,0.0643,0.997,73.389,1e-05,0.984,0.122,1N4fgDLtBwOAm9a0IXUCuf,6NLQjUG8UZlZ3wktExKafd,unknown,Other
